CWds,QSRC,PSRC,nPedca,delay_type,P50_us,P95_us,P99_us
0,3,3,30,vo,1757.50,9907.50,15492.50
0,4,1,30,vo,1862.50,8947.50,14247.50
0,4,1,30,vo,1862.50,8947.50,14247.50
0,4,2,30,vo,1897.50,9077.50,14462.50
0,4,2,30,vo,1897.50,9077.50,14462.50
0,4,3,30,vo,1942.50,9232.50,14647.50
0,4,3,30,vo,1942.50,9232.50,14647.50
0,5,1,30,vo,1937.50,9652.50,14162.50
0,5,1,30,vo,1937.50,9652.50,14162.50
0,5,2,30,vo,2017.50,9942.50,14547.50
0,5,2,30,vo,2017.50,9942.50,14547.50
0,5,3,30,vo,1982.50,10057.50,14637.50
0,5,3,30,vo,1982.50,10057.50,14637.50
1,0,1,30,vo,1797.50,10862.50,15972.50
1,0,1,30,vo,1797.50,10862.50,15972.50
1,0,2,30,vo,1867.50,10722.50,16067.50
1,0,2,30,vo,1867.50,10722.50,16067.50
1,0,3,30,vo,1962.50,10912.50,16357.50
1,0,3,30,vo,1962.50,10912.50,16357.50
1,1,1,30,vo,1972.50,10387.50,15067.50
1,1,1,30,vo,1972.50,10387.50,15067.50
1,1,2,30,vo,2092.50,10622.50,15687.50
1,1,2,30,vo,2092.50,10622.50,15687.50
1,1,3,30,vo,2207.50,10852.50,16077.50
1,1,3,30,vo,2207.50,10852.50,16077.50
1,2,1,30,vo,1802.50,10052.50,15077.50
1,2,1,30,vo,1802.50,10052.50,15077.50
1,2,2,30,vo,1752.50,10042.50,15612.50
1,2,2,30,vo,1752.50,10042.50,15612.50
1,2,3,30,vo,1717.50,10247.50,16102.50
1,2,3,30,vo,1717.50,10247.50,16102.50
1,3,1,30,vo,1647.50,9237.50,14612.50
1,3,1,30,vo,1647.50,9237.50,14612.50
1,3,2,30,vo,1672.50,8952.50,14992.50
1,3,2,30,vo,1672.50,8952.50,14992.50
1,3,3,30,vo,1762.50,9202.50,15527.50
1,3,3,30,vo,1762.50,9202.50,15527.50
1,4,1,30,vo,1897.50,9152.50,14327.50
1,4,1,30,vo,1897.50,9152.50,14327.50
1,4,2,30,vo,1977.50,9247.50,14707.50
1,4,2,30,vo,1977.50,9247.50,14707.50
1,4,3,30,vo,2027.50,9422.50,15002.50
1,4,3,30,vo,2027.50,9422.50,15002.50
1,5,1,30,vo,1892.50,9472.50,14062.50
1,5,1,30,vo,1892.50,9472.50,14062.50
1,5,2,30,vo,2037.50,10212.50,14792.50
1,5,2,30,vo,2037.50,10212.50,14792.50
1,5,3,30,vo,2127.50,10717.50,15347.50
1,5,3,30,vo,2127.50,10717.50,15347.50
