time_s,k_hat,cwds,qsrc,psrc,n_aggressive,n_conservative,n_unchanged,busy_frac,coll_rate,coll_rate_frame,dscts_frames,dscts_bursts,bsr_sum,lli_count,changed
1.1,0,1,2,3,0,0,24,0.61252,0.333333,0.5,6,3,55,0,1
1.2,9,1,4,3,0,0,27,0.69247,0.171429,0.47191,89,35,55,15,1
1.3,9,1,4,3,0,0,30,0.6216,0,0.5,2,1,50,0,1
1.4,9,1,4,3,0,0,30,0.63873,0,0.25,4,2,73,0,0
1.5,9,1,4,3,0,0,30,0.65442,0,0,2,1,136,0,0
1.6,12,1,4,3,0,0,30,0.70814,0.2,0.4,10,5,85,3,0
1.7,18,1,4,3,0,0,30,0.74625,0.354839,0.67,100,31,152,36,0
1.8,20,1,4,3,0,0,30,0.72567,0.25,0.552941,85,36,156,33,0
1.9,20,1,4,3,0,0,30,0.7679,0.145833,0.585366,123,48,151,55,0
2,20,1,4,3,0,0,30,0.74429,0.25641,0.522727,88,39,127,27,0
2.1,21,1,4,3,0,0,30,0.743,0.208333,0.461538,52,24,133,13,0
2.2,21,1,4,3,0,0,30,0.7503,0.314286,0.597826,92,35,147,29,0
2.3,21,1,4,3,0,0,30,0.752,0.0882353,0.52381,84,34,122,32,0
2.4,21,1,4,3,0,0,30,0.74311,0.321429,0.533333,60,28,103,21,0
2.5,21,1,4,3,0,0,30,0.73439,0.184211,0.572917,96,38,136,33,0
2.6,22,1,4,3,0,0,30,0.69684,0.214286,0.481481,27,14,166,9,0
2.7,23,1,5,3,0,0,30,0.75969,0.340909,0.645161,124,44,170,45,1
2.8,23,1,5,3,0,0,30,0.76138,0.324324,0.619565,92,37,173,45,0
2.9,24,1,5,3,0,0,30,0.76008,0.342105,0.663462,104,38,171,51,0
3,24,1,5,3,0,0,30,0.76157,0.3125,0.695652,92,32,163,48,0
3.1,24,1,5,3,0,0,30,0.72729,0.0769231,0.285714,28,13,142,16,0
3.2,24,1,4,3,0,0,30,0.74368,0.222222,0.5,38,18,112,22,1
3.3,24,1,4,3,0,0,30,0.74193,0.35,0.636364,44,20,166,19,0
3.4,24,1,4,3,0,0,30,0.75564,0.166667,0.528846,104,42,144,37,0
3.5,24,1,4,3,0,0,30,0.76413,0.37037,0.705128,156,54,215,55,0
3.6,24,1,4,3,0,0,30,0.75861,0.407407,0.671875,64,27,120,36,0
3.7,25,1,4,3,0,0,30,0.7712,0.207547,0.518797,133,53,268,60,0
3.8,25,1,4,3,0,0,30,0.77896,0.222222,0.654412,136,45,257,81,0
3.9,25,1,4,3,0,0,30,0.74023,0.333333,0.566667,90,39,200,32,0
4,25,1,4,3,0,0,30,0.68827,0.153846,0.346154,26,13,163,11,0
4.1,25,1,4,3,0,0,30,0.70491,0.296296,0.590909,66,27,146,30,0
4.2,25,1,4,3,0,0,30,0.69963,0.181818,0.4375,48,22,196,18,0
4.3,25,1,4,3,0,0,30,0.78472,0.239437,0.698198,222,71,217,82,0
4.4,25,1,4,3,0,0,30,0.76456,0.333333,0.734848,132,39,172,48,0
4.5,25,1,4,3,0,0,30,0.77021,0.265306,0.643836,146,49,184,61,0
4.6,25,1,4,3,0,0,30,0.7759,0.327869,0.734375,192,61,213,74,0
4.7,25,1,4,3,0,0,30,0.78106,0.344828,0.71,200,58,264,81,0
4.8,25,1,4,3,0,0,30,0.74789,0.375,0.736111,72,24,180,39,0
4.9,25,1,4,3,0,0,30,0.76502,0.340909,0.679688,128,44,194,52,0
5,25,1,4,3,0,0,30,0.76771,0.403846,0.71831,142,52,207,55,0
5.1,25,1,4,3,0,0,30,0.7739,0.27451,0.662338,154,51,171,72,0
5.2,25,1,4,3,0,0,30,0.73579,0.133333,0.447368,38,15,180,13,0
5.3,25,1,4,3,0,0,30,0.77252,0.169231,0.63587,184,65,212,70,0
5.4,25,1,4,3,0,0,30,0.78297,0.3,0.705263,190,60,254,82,0
5.5,25,1,4,3,0,0,30,0.77529,0.28,0.683544,158,50,226,67,0
5.6,25,1,4,3,0,0,30,0.75094,0.313725,0.661538,130,51,169,39,0
5.7,25,1,4,3,0,0,30,0.76497,0.339286,0.670886,158,56,176,61,0
5.8,25,1,4,3,0,0,30,0.76925,0.327869,0.694737,190,61,192,64,0
5.9,25,1,4,3,0,0,30,0.78976,0.358491,0.737805,164,53,256,82,0
6,25,1,4,3,0,0,30,0.77988,0.309091,0.660256,156,55,202,70,0
6.1,25,1,4,3,0,0,30,0.74465,0.216216,0.5,92,37,207,33,0
6.2,25,1,4,3,0,0,30,0.77358,0.339623,0.679487,156,53,195,65,0
6.3,25,1,4,3,0,0,30,0.75163,0.465116,0.764706,136,43,212,41,0
6.4,25,1,4,3,0,0,30,0.77818,0.388889,0.758621,174,54,192,75,0
6.5,25,1,4,3,0,0,30,0.74966,0.368421,0.642857,84,38,151,27,0
6.6,25,1,4,3,0,0,30,0.76359,0.367347,0.674603,126,49,152,48,0
6.7,25,1,4,3,0,0,30,0.77831,0.45614,0.758427,178,57,182,78,0
6.8,25,1,4,3,0,0,30,0.75458,0.210526,0.463415,82,38,181,34,0
6.9,25,1,4,3,0,0,30,0.74281,0.0909091,0.378788,66,33,127,28,0
7,25,1,4,3,0,0,30,0.76399,0.282609,0.580357,112,46,198,52,0
7.1,25,1,4,3,0,0,30,0.7651,0.375,0.640625,128,48,204,45,0
7.2,25,1,4,3,0,0,30,0.77426,0.409836,0.752747,182,61,195,60,0
7.3,25,1,4,3,0,0,30,0.76795,0.326531,0.73125,160,49,192,63,0
7.4,25,1,4,3,0,0,30,0.7713,0.325581,0.698529,136,43,172,57,0
7.5,25,1,4,3,0,0,30,0.74661,0.26087,0.461538,52,23,129,21,0
7.6,25,1,4,3,0,0,30,0.75788,0.222222,0.487805,82,36,145,36,0
7.7,25,1,4,3,0,0,30,0.76018,0.186047,0.641791,134,43,264,49,0
7.8,25,1,4,3,0,0,30,0.7807,0.338983,0.688889,180,59,207,80,0
7.9,25,1,4,3,0,0,30,0.76551,0.294118,0.6,130,51,185,52,0
