time_s,k_hat,cwds,qsrc,psrc,n_aggressive,n_conservative,n_unchanged,busy_frac,coll_rate,coll_rate_frame,dscts_frames,dscts_bursts,bsr_sum,lli_count,changed
1.1,0,1,2,3,0,0,20,0.59429,0,0,2,1,81,0,1
1.2,5,1,3,3,0,0,24,0.72891,0.25,0.576923,78,32,90,7,1
1.3,7,1,3,3,0,0,29,0.6542,0.1,0.35,20,10,81,3,1
1.4,7,1,3,3,0,0,29,0.72002,0.1,0.368421,19,10,82,0,0
1.5,7,1,3,3,0,0,29,0.64131,0,0.111111,9,5,119,0,0
1.6,7,1,3,3,0,0,29,0.61481,0,0,2,1,142,0,0
1.7,9,1,4,3,0,0,29,0.73799,0.210526,0.608696,46,19,238,9,1
1.8,9,1,4,3,0,0,32,0.75802,0.205882,0.52,75,34,179,21,1
1.9,10,1,4,3,0,0,32,0.74677,0.2,0.481481,54,25,133,23,0
2,10,1,4,3,0,0,32,0.68698,0.3125,0.625,40,16,174,6,0
2.1,10,1,4,3,0,0,32,0.73672,0.166667,0.384615,26,12,150,5,0
2.2,12,1,4,3,0,0,32,0.75248,0,0.4375,16,8,154,10,0
2.3,12,1,4,3,0,0,33,0.76628,0.277778,0.394737,38,18,134,16,1
2.4,12,1,4,3,0,0,33,0.74058,0.391304,0.666667,54,23,142,14,0
2.5,12,1,4,3,0,0,34,0.73709,0.25,0.538462,26,12,129,11,1
2.6,12,1,4,3,0,0,34,0.72344,0.5,0.5,12,6,125,1,0
2.7,12,1,4,3,0,0,34,0.74934,0.142857,0.431818,44,21,142,14,0
2.8,12,1,4,3,0,0,34,0.74163,0.230769,0.384615,26,13,138,6,0
2.9,12,1,4,3,0,0,34,0.74913,0.181818,0.478261,46,22,180,15,0
3,12,1,4,3,0,0,34,0.75161,0.15,0.521739,46,20,144,20,0
3.1,12,1,4,3,0,0,34,0.74415,0.1,0.309524,42,20,171,17,0
3.2,12,1,4,3,0,0,34,0.73579,0.222222,0.388889,18,9,137,6,0
3.3,12,1,4,3,0,0,34,0.73808,0.25,0.5,8,4,142,4,0
3.4,12,1,4,3,0,0,34,0.7092,0.2,0.4,10,5,125,2,0
3.5,12,1,4,3,0,0,34,0.74649,0.363636,0.730769,26,11,167,8,0
3.6,12,1,4,3,0,0,34,0.74474,0.555556,0.722222,18,9,139,4,0
3.7,12,1,4,3,0,0,34,0.7608,0.115385,0.410714,56,26,165,23,0
3.8,12,1,4,3,0,0,34,0.76212,0.136364,0.5625,48,22,163,21,0
3.9,12,1,4,3,0,0,34,0.74684,0.2,0.35,20,10,166,6,0
4,12,1,4,3,0,0,34,0.75728,0,0.375,8,4,153,8,0
4.1,12,1,4,3,0,0,34,0.7173,0.5,0.583333,12,6,149,6,0
4.2,12,1,4,3,0,0,34,0.74932,0.25,0.416667,24,12,226,12,0
4.3,12,1,4,3,0,0,34,0.77247,0.148148,0.54717,53,27,237,26,0
4.4,12,1,4,3,0,0,34,0.75586,0.214286,0.5,30,14,141,15,0
4.5,12,1,4,3,0,0,34,0.75656,0,0.35,20,10,186,9,0
4.6,12,1,4,3,0,0,34,0.77461,0.25,0.46,50,24,233,25,0
4.7,12,1,4,3,0,0,34,0.77455,0.147059,0.534884,86,34,274,38,0
4.8,12,1,4,3,0,0,34,0.74531,0.142857,0.571429,14,7,195,6,0
4.9,12,1,4,3,0,0,34,0.75856,0.133333,0.470588,34,15,193,13,0
